d1, ax, ay, az, axL, azL, ts
0.00000, 272.00000, 326.00000, 326.00000, 323.00000, 411.00000, 625.47303
0.00000, 274.00000, 325.00000, 326.00000, 323.00000, 411.00000, 625.49609
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 625.51252
0.00000, 274.00000, 326.00000, 325.00000, 323.00000, 411.00000, 625.53245
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 411.00000, 625.54996
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 411.00000, 625.57428
0.00000, 273.00000, 326.00000, 325.00000, 324.00000, 412.00000, 625.59078
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 625.60249
0.00000, 273.00000, 326.00000, 327.00000, 324.00000, 412.00000, 625.61809
0.00000, 273.00000, 325.00000, 327.00000, 323.00000, 410.00000, 625.63474
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 625.65831
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 625.67652
0.00000, 274.00000, 326.00000, 326.00000, 323.00000, 411.00000, 625.69147
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 625.70711
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 412.00000, 625.71886
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 625.73695
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 625.75059
0.00000, 274.00000, 326.00000, 327.00000, 323.00000, 411.00000, 625.76183
0.00000, 273.00000, 325.00000, 326.00000, 323.00000, 411.00000, 625.77573
0.00000, 273.00000, 326.00000, 327.00000, 324.00000, 412.00000, 625.79367
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 410.00000, 625.80843
0.00000, 273.00000, 326.00000, 325.00000, 322.00000, 412.00000, 625.82435
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 411.00000, 625.83747
0.00000, 274.00000, 326.00000, 327.00000, 323.00000, 411.00000, 625.85007
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 625.86364
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 411.00000, 625.88236
0.00000, 273.00000, 325.00000, 325.00000, 323.00000, 411.00000, 625.89652
0.00000, 274.00000, 326.00000, 325.00000, 323.00000, 411.00000, 625.91231
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 625.92766
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 411.00000, 625.94147
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 625.95619
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 625.97203
0.00000, 273.00000, 326.00000, 325.00000, 322.00000, 410.00000, 625.99054
0.00000, 274.00000, 326.00000, 325.00000, 323.00000, 411.00000, 626.00600
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 626.01859
0.00000, 273.00000, 327.00000, 326.00000, 323.00000, 411.00000, 626.03334
0.00000, 273.00000, 325.00000, 325.00000, 322.00000, 411.00000, 626.04576
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 411.00000, 626.06779
0.00000, 272.00000, 326.00000, 326.00000, 323.00000, 411.00000, 626.08938
0.00000, 272.00000, 326.00000, 325.00000, 323.00000, 411.00000, 626.10728
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 626.12169
0.00000, 273.00000, 325.00000, 327.00000, 323.00000, 411.00000, 626.13835
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 626.15609
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 626.17178
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 626.18703
0.00000, 272.00000, 326.00000, 326.00000, 324.00000, 412.00000, 626.20421
0.00000, 274.00000, 326.00000, 326.00000, 322.00000, 412.00000, 626.22611
0.00000, 273.00000, 327.00000, 326.00000, 322.00000, 411.00000, 626.24774
0.00000, 272.00000, 326.00000, 326.00000, 323.00000, 411.00000, 626.26792
0.00000, 272.00000, 326.00000, 325.00000, 323.00000, 411.00000, 626.28918
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 626.31277
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 626.32816
0.00000, 273.00000, 326.00000, 327.00000, 322.00000, 413.00000, 626.34231
0.00000, 274.00000, 326.00000, 326.00000, 323.00000, 411.00000, 626.35640
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 410.00000, 626.37005
0.00000, 273.00000, 325.00000, 326.00000, 323.00000, 411.00000, 626.38288
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 411.00000, 626.39790
0.00000, 273.00000, 326.00000, 327.00000, 324.00000, 410.00000, 626.41137
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 626.42502
0.00000, 272.00000, 325.00000, 326.00000, 323.00000, 411.00000, 626.43855
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 626.45445
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 626.46808
0.00000, 272.00000, 326.00000, 325.00000, 323.00000, 410.00000, 626.48514
0.00000, 273.00000, 327.00000, 326.00000, 324.00000, 411.00000, 626.50425
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 626.51843
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 411.00000, 626.54127
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 411.00000, 626.55554
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 411.00000, 626.57383
0.00000, 273.00000, 327.00000, 326.00000, 323.00000, 411.00000, 626.58672
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 412.00000, 626.60318
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 626.61859
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 626.63331
0.00000, 272.00000, 326.00000, 325.00000, 323.00000, 411.00000, 626.65110
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 626.66526
0.00000, 272.00000, 326.00000, 327.00000, 323.00000, 411.00000, 626.68861
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 412.00000, 626.70525
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 412.00000, 626.72457
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 626.73981
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 411.00000, 626.75446
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 411.00000, 626.76660
0.00000, 273.00000, 326.00000, 325.00000, 324.00000, 411.00000, 626.77703
0.00000, 273.00000, 325.00000, 326.00000, 323.00000, 411.00000, 626.79702
0.00000, 272.00000, 325.00000, 325.00000, 322.00000, 411.00000, 626.81455
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 411.00000, 626.82834
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 412.00000, 626.84249
0.00000, 274.00000, 326.00000, 326.00000, 324.00000, 411.00000, 626.85603
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 412.00000, 626.86969
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 626.88423
0.00000, 272.00000, 326.00000, 325.00000, 322.00000, 410.00000, 626.89925
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 626.93120
0.00000, 272.00000, 326.00000, 325.00000, 322.00000, 411.00000, 626.94506
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 412.00000, 626.96103
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 626.97472
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 626.98762
0.00000, 272.00000, 325.00000, 326.00000, 323.00000, 411.00000, 627.00017
0.00000, 274.00000, 326.00000, 327.00000, 323.00000, 412.00000, 627.01542
0.00000, 273.00000, 325.00000, 326.00000, 323.00000, 411.00000, 627.03168
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 627.04828
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 410.00000, 627.06796
0.00000, 272.00000, 326.00000, 326.00000, 323.00000, 412.00000, 627.08163
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 627.09414
0.00000, 273.00000, 327.00000, 326.00000, 324.00000, 412.00000, 627.11035
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 411.00000, 627.12530
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 627.14518
0.00000, 273.00000, 326.00000, 325.00000, 322.00000, 412.00000, 627.16178
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 627.17923
0.00000, 273.00000, 326.00000, 325.00000, 322.00000, 412.00000, 627.19648
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 627.20709
0.00000, 273.00000, 327.00000, 327.00000, 324.00000, 411.00000, 627.22060
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 627.23426
0.00000, 274.00000, 326.00000, 326.00000, 324.00000, 411.00000, 627.24721
0.00000, 274.00000, 327.00000, 326.00000, 324.00000, 411.00000, 627.26043
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 411.00000, 627.27395
0.00000, 274.00000, 326.00000, 326.00000, 323.00000, 412.00000, 627.30042
0.00000, 272.00000, 325.00000, 326.00000, 324.00000, 411.00000, 627.31585
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 627.33306
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 412.00000, 627.35277
0.00000, 273.00000, 325.00000, 327.00000, 322.00000, 411.00000, 627.36582
0.00000, 273.00000, 326.00000, 326.00000, 321.00000, 411.00000, 627.38333
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 627.39920
0.00000, 272.00000, 326.00000, 326.00000, 322.00000, 411.00000, 627.41479
0.00000, 272.00000, 326.00000, 326.00000, 323.00000, 411.00000, 627.42720
0.00000, 273.00000, 327.00000, 326.00000, 323.00000, 411.00000, 627.44186
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 627.45431
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 627.47006
0.00000, 273.00000, 326.00000, 325.00000, 322.00000, 411.00000, 627.48466
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 627.49782
0.00000, 273.00000, 325.00000, 326.00000, 323.00000, 411.00000, 627.51211
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 627.52679
0.00000, 272.00000, 325.00000, 325.00000, 323.00000, 411.00000, 627.54359
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 627.56149
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 411.00000, 627.57996
0.00000, 273.00000, 325.00000, 325.00000, 323.00000, 411.00000, 627.59799
0.00000, 272.00000, 325.00000, 325.00000, 323.00000, 410.00000, 627.61513
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 411.00000, 627.63171
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 627.64364
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 412.00000, 627.65646
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 627.66961
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 627.68397
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 410.00000, 627.69892
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 411.00000, 627.71150
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 627.72791
0.00000, 273.00000, 326.00000, 328.00000, 323.00000, 411.00000, 627.74349
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 627.76146
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 627.77660
0.00000, 272.00000, 326.00000, 326.00000, 323.00000, 412.00000, 627.79402
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 627.81083
0.00000, 274.00000, 328.00000, 326.00000, 323.00000, 411.00000, 627.82614
0.00000, 272.00000, 326.00000, 326.00000, 323.00000, 411.00000, 627.84388
0.00000, 273.00000, 326.00000, 327.00000, 324.00000, 411.00000, 627.86081
0.00000, 273.00000, 326.00000, 325.00000, 322.00000, 411.00000, 627.87759
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 627.89061
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 627.90753
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 627.91999
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 627.93624
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 627.95792
0.00000, 272.00000, 325.00000, 326.00000, 322.00000, 410.00000, 627.98593
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 628.00720
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.02432
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 410.00000, 628.04116
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.05251
0.00000, 272.00000, 326.00000, 326.00000, 324.00000, 411.00000, 628.06361
0.00000, 273.00000, 325.00000, 326.00000, 323.00000, 411.00000, 628.07848
0.00000, 272.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.09114
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 628.10340
0.00000, 273.00000, 326.00000, 327.00000, 324.00000, 412.00000, 628.11579
0.00000, 273.00000, 325.00000, 326.00000, 323.00000, 411.00000, 628.12820
0.00000, 273.00000, 327.00000, 326.00000, 323.00000, 412.00000, 628.14206
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.15729
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.17975
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 414.00000, 628.19757
0.00000, 272.00000, 326.00000, 325.00000, 323.00000, 411.00000, 628.21392
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 411.00000, 628.22676
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.23843
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.25147
0.00000, 274.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.26953
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 628.29378
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 410.00000, 628.30799
0.00000, 272.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.32236
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.33952
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.36347
0.00000, 272.00000, 326.00000, 325.00000, 323.00000, 410.00000, 628.37723
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 628.39303
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 628.40522
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.41960
0.00000, 272.00000, 326.00000, 327.00000, 323.00000, 410.00000, 628.43534
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.45095
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.46557
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.48041
0.00000, 273.00000, 326.00000, 327.00000, 322.00000, 411.00000, 628.49750
0.00000, 272.00000, 326.00000, 327.00000, 323.00000, 411.00000, 628.51436
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 411.00000, 628.52848
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 411.00000, 628.54074
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 628.55286
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.56703
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 411.00000, 628.58563
0.00000, 274.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.59936
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.61954
0.00000, 274.00000, 327.00000, 327.00000, 323.00000, 411.00000, 628.63573
0.00000, 273.00000, 325.00000, 325.00000, 323.00000, 411.00000, 628.65164
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.66625
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.70399
0.00000, 272.00000, 327.00000, 326.00000, 324.00000, 412.00000, 628.71815
0.00000, 273.00000, 326.00000, 325.00000, 322.00000, 411.00000, 628.73501
0.00000, 272.00000, 326.00000, 325.00000, 324.00000, 411.00000, 628.75035
0.00000, 272.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.76388
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 411.00000, 628.78026
0.00000, 273.00000, 326.00000, 325.00000, 322.00000, 411.00000, 628.79694
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.81379
0.00000, 274.00000, 326.00000, 325.00000, 322.00000, 410.00000, 628.83097
0.00000, 273.00000, 325.00000, 325.00000, 322.00000, 411.00000, 628.84724
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 628.86342
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 628.87665
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.88948
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 412.00000, 628.90186
0.00000, 273.00000, 326.00000, 328.00000, 324.00000, 412.00000, 628.91444
0.00000, 273.00000, 325.00000, 326.00000, 323.00000, 411.00000, 628.92740
0.00000, 272.00000, 325.00000, 325.00000, 323.00000, 411.00000, 628.94157
0.00000, 272.00000, 326.00000, 324.00000, 323.00000, 411.00000, 628.95507
0.00000, 272.00000, 325.00000, 325.00000, 323.00000, 411.00000, 628.96992
0.00000, 272.00000, 326.00000, 326.00000, 323.00000, 411.00000, 628.98369
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 411.00000, 628.99585
0.00000, 273.00000, 325.00000, 325.00000, 323.00000, 411.00000, 629.00826
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 411.00000, 629.02168
0.00000, 273.00000, 325.00000, 325.00000, 323.00000, 410.00000, 629.04185
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 410.00000, 629.06024
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 411.00000, 629.07767
0.00000, 274.00000, 326.00000, 325.00000, 323.00000, 411.00000, 629.09509
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 629.11110
0.00000, 273.00000, 326.00000, 325.00000, 322.00000, 411.00000, 629.12780
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.14752
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.16574
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.17835
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.19211
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.20680
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.21875
0.00000, 273.00000, 327.00000, 326.00000, 323.00000, 413.00000, 629.23168
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.24388
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 412.00000, 629.25795
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 629.27971
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.29302
0.00000, 273.00000, 327.00000, 326.00000, 324.00000, 411.00000, 629.30639
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 413.00000, 629.32001
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.33267
0.00000, 272.00000, 326.00000, 325.00000, 323.00000, 411.00000, 629.34715
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 411.00000, 629.36288
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 410.00000, 629.37627
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 410.00000, 629.38671
0.00000, 272.00000, 326.00000, 327.00000, 323.00000, 411.00000, 629.40045
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 410.00000, 629.41147
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.42647
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 410.00000, 629.44519
0.00000, 273.00000, 327.00000, 327.00000, 323.00000, 411.00000, 629.46059
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 410.00000, 629.47776
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 629.49986
0.00000, 273.00000, 327.00000, 326.00000, 324.00000, 411.00000, 629.51342
0.00000, 274.00000, 326.00000, 326.00000, 323.00000, 410.00000, 629.52999
0.00000, 272.00000, 325.00000, 326.00000, 323.00000, 411.00000, 629.54592
0.00000, 273.00000, 325.00000, 326.00000, 322.00000, 411.00000, 629.56233
0.00000, 274.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.57744
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.59172
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 629.60939
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 412.00000, 629.62224
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.63631
0.00000, 273.00000, 326.00000, 327.00000, 322.00000, 411.00000, 629.65338
0.00000, 272.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.66700
0.00000, 273.00000, 325.00000, 325.00000, 323.00000, 411.00000, 629.67802
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.68925
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 629.70388
0.00000, 272.00000, 326.00000, 325.00000, 323.00000, 411.00000, 629.71634
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 412.00000, 629.73205
0.00000, 273.00000, 325.00000, 326.00000, 322.00000, 412.00000, 629.74984
0.00000, 272.00000, 326.00000, 325.00000, 322.00000, 410.00000, 629.76952
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 629.78004
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.79352
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.80655
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.81845
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 411.00000, 629.83013
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.84708
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.86418
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.88718
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 412.00000, 629.90746
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 411.00000, 629.92050
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.93593
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 412.00000, 629.95180
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 411.00000, 629.96657
0.00000, 274.00000, 326.00000, 326.00000, 323.00000, 411.00000, 629.97914
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 629.99326
0.00000, 273.00000, 327.00000, 327.00000, 323.00000, 411.00000, 630.00777
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 630.02527
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 410.00000, 630.04058
0.00000, 273.00000, 325.00000, 326.00000, 323.00000, 411.00000, 630.05382
0.00000, 273.00000, 325.00000, 326.00000, 322.00000, 411.00000, 630.06955
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 630.08607
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 411.00000, 630.10348
0.00000, 272.00000, 325.00000, 326.00000, 323.00000, 411.00000, 630.11812
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 411.00000, 630.14586
0.00000, 272.00000, 326.00000, 326.00000, 323.00000, 411.00000, 630.16197
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 410.00000, 630.17567
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 630.18965
0.00000, 273.00000, 325.00000, 325.00000, 323.00000, 411.00000, 630.20317
0.00000, 273.00000, 325.00000, 325.00000, 323.00000, 411.00000, 630.21630
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 630.22819
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 630.24065
0.00000, 273.00000, 327.00000, 327.00000, 323.00000, 412.00000, 630.25286
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 630.26467
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 630.27731
0.00000, 274.00000, 326.00000, 325.00000, 322.00000, 411.00000, 630.29529
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 411.00000, 630.31320
0.00000, 273.00000, 326.00000, 327.00000, 324.00000, 411.00000, 630.33576
0.00000, 273.00000, 325.00000, 326.00000, 323.00000, 411.00000, 630.35699
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 630.37134
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 630.38784
0.00000, 273.00000, 327.00000, 326.00000, 323.00000, 411.00000, 630.40037
0.00000, 274.00000, 327.00000, 326.00000, 324.00000, 411.00000, 630.41365
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 412.00000, 630.43803
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 412.00000, 630.45308
0.00000, 272.00000, 326.00000, 325.00000, 323.00000, 411.00000, 630.47283
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 411.00000, 630.48502
0.00000, 272.00000, 326.00000, 326.00000, 323.00000, 411.00000, 630.49791
0.00000, 274.00000, 326.00000, 325.00000, 323.00000, 411.00000, 630.51239
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 411.00000, 630.52831
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 412.00000, 630.54964
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 411.00000, 630.56718
0.00000, 273.00000, 326.00000, 325.00000, 323.00000, 410.00000, 630.58055
0.00000, 271.00000, 326.00000, 325.00000, 323.00000, 411.00000, 630.59403
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 630.60677
0.00000, 275.00000, 326.00000, 325.00000, 322.00000, 411.00000, 630.61864
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 411.00000, 630.63245
0.00000, 274.00000, 326.00000, 325.00000, 323.00000, 411.00000, 630.64410
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 630.65799
0.00000, 273.00000, 325.00000, 325.00000, 322.00000, 410.00000, 630.67108
0.00000, 273.00000, 327.00000, 325.00000, 323.00000, 411.00000, 630.68178
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 412.00000, 630.69562
0.00000, 272.00000, 326.00000, 326.00000, 324.00000, 411.00000, 630.70862
0.00000, 273.00000, 326.00000, 326.00000, 322.00000, 411.00000, 630.72915
0.00000, 273.00000, 326.00000, 326.00000, 323.00000, 411.00000, 630.74571
0.00000, 271.00000, 326.00000, 326.00000, 324.00000, 411.00000, 630.76225
0.00000, 273.00000, 326.00000, 326.00000, 324.00000, 412.00000, 630.77762
0.00000, 273.00000, 326.00000, 327.00000, 324.00000, 413.00000, 630.78981
