d1, ax, ay, az, axL, azL, ts
0.00000, 273.00000, 326.00000, 329.00000, 322.00000, 410.00000, 255.03493
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 255.04569
0.00000, 271.00000, 326.00000, 327.00000, 322.00000, 410.00000, 255.06387
0.00000, 271.00000, 326.00000, 327.00000, 322.00000, 410.00000, 255.08179
0.00000, 271.00000, 325.00000, 327.00000, 322.00000, 411.00000, 255.09737
0.00000, 272.00000, 325.00000, 328.00000, 322.00000, 411.00000, 255.11130
0.00000, 271.00000, 326.00000, 327.00000, 322.00000, 411.00000, 255.12614
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 255.14093
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 255.15321
0.00000, 274.00000, 326.00000, 328.00000, 322.00000, 410.00000, 255.16962
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 255.18119
0.00000, 271.00000, 326.00000, 327.00000, 322.00000, 410.00000, 255.19586
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 255.20974
0.00000, 272.00000, 325.00000, 328.00000, 322.00000, 409.00000, 255.22502
0.00000, 271.00000, 325.00000, 328.00000, 321.00000, 412.00000, 255.23882
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 255.25347
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 255.26893
0.00000, 271.00000, 325.00000, 327.00000, 322.00000, 411.00000, 255.28016
0.00000, 273.00000, 325.00000, 327.00000, 321.00000, 411.00000, 255.29307
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 255.30627
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 255.31768
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 255.33592
0.00000, 271.00000, 325.00000, 328.00000, 322.00000, 411.00000, 255.34928
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 412.00000, 255.36212
0.00000, 271.00000, 326.00000, 327.00000, 321.00000, 410.00000, 255.37535
0.00000, 272.00000, 325.00000, 328.00000, 322.00000, 411.00000, 255.38855
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 255.40087
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 255.41354
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 255.42871
0.00000, 272.00000, 326.00000, 329.00000, 321.00000, 409.00000, 255.44484
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 255.45841
0.00000, 272.00000, 325.00000, 328.00000, 322.00000, 411.00000, 255.47277
0.00000, 271.00000, 325.00000, 327.00000, 322.00000, 410.00000, 255.48667
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 255.49895
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 255.51466
0.00000, 272.00000, 326.00000, 329.00000, 322.00000, 411.00000, 255.52737
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 255.53995
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 255.57023
0.00000, 272.00000, 325.00000, 328.00000, 322.00000, 412.00000, 255.59289
0.00000, 273.00000, 326.00000, 327.00000, 322.00000, 410.00000, 255.60673
0.00000, 273.00000, 326.00000, 327.00000, 321.00000, 410.00000, 255.62151
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 410.00000, 255.63286
0.00000, 273.00000, 325.00000, 328.00000, 322.00000, 410.00000, 255.64323
0.00000, 271.00000, 325.00000, 328.00000, 322.00000, 411.00000, 255.65507
0.00000, 273.00000, 326.00000, 328.00000, 322.00000, 411.00000, 255.67066
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 255.68373
0.00000, 273.00000, 325.00000, 326.00000, 322.00000, 411.00000, 255.69719
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 410.00000, 255.70998
0.00000, 271.00000, 326.00000, 327.00000, 322.00000, 411.00000, 255.72237
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 255.73485
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 255.74826
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 255.76105
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 255.77468
0.00000, 271.00000, 326.00000, 326.00000, 321.00000, 411.00000, 255.78864
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 255.80464
0.00000, 273.00000, 325.00000, 328.00000, 322.00000, 411.00000, 255.81764
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 255.82916
0.00000, 271.00000, 326.00000, 328.00000, 322.00000, 411.00000, 255.84349
0.00000, 271.00000, 326.00000, 327.00000, 324.00000, 411.00000, 255.85492
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 255.86637
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 255.87912
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 255.88957
0.00000, 273.00000, 325.00000, 327.00000, 322.00000, 410.00000, 255.90298
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 409.00000, 255.91568
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 255.92790
0.00000, 271.00000, 326.00000, 327.00000, 322.00000, 411.00000, 255.94166
0.00000, 273.00000, 326.00000, 327.00000, 322.00000, 411.00000, 255.95397
0.00000, 271.00000, 325.00000, 328.00000, 322.00000, 411.00000, 255.96698
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 410.00000, 255.98123
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 255.99247
0.00000, 271.00000, 326.00000, 327.00000, 321.00000, 410.00000, 256.00535
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 256.02141
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 256.03642
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 256.04873
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 256.06975
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 256.08816
0.00000, 271.00000, 325.00000, 328.00000, 323.00000, 410.00000, 256.10097
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 256.11266
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 412.00000, 256.12576
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 256.13710
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 256.15042
0.00000, 271.00000, 326.00000, 327.00000, 322.00000, 411.00000, 256.16138
0.00000, 273.00000, 326.00000, 327.00000, 321.00000, 410.00000, 256.17375
0.00000, 272.00000, 325.00000, 328.00000, 322.00000, 411.00000, 256.18578
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 256.20167
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 411.00000, 256.21273
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 256.22650
0.00000, 271.00000, 325.00000, 327.00000, 322.00000, 409.00000, 256.24120
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 256.25625
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 256.27022
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 410.00000, 256.28558
0.00000, 272.00000, 326.00000, 329.00000, 322.00000, 412.00000, 256.29672
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 411.00000, 256.31109
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 256.32614
0.00000, 271.00000, 326.00000, 327.00000, 321.00000, 411.00000, 256.33869
0.00000, 271.00000, 326.00000, 327.00000, 322.00000, 410.00000, 256.35047
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 256.36336
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 256.37512
0.00000, 273.00000, 325.00000, 327.00000, 322.00000, 412.00000, 256.38673
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 256.39985
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 256.41310
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 256.42720
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 256.43999
0.00000, 272.00000, 325.00000, 326.00000, 321.00000, 411.00000, 256.45534
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 411.00000, 256.46857
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 256.48373
0.00000, 271.00000, 325.00000, 327.00000, 322.00000, 410.00000, 256.49812
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 256.50931
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 411.00000, 256.51960
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 256.53361
0.00000, 271.00000, 326.00000, 327.00000, 321.00000, 410.00000, 256.54617
0.00000, 271.00000, 326.00000, 327.00000, 322.00000, 410.00000, 256.55942
0.00000, 271.00000, 325.00000, 328.00000, 322.00000, 411.00000, 256.57162
0.00000, 271.00000, 326.00000, 327.00000, 322.00000, 410.00000, 256.58323
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 256.59556
0.00000, 274.00000, 326.00000, 327.00000, 322.00000, 411.00000, 256.60650
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 256.61950
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 256.63180
0.00000, 272.00000, 326.00000, 326.00000, 321.00000, 411.00000, 256.64464
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 256.65641
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 256.66905
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 256.68238
0.00000, 273.00000, 325.00000, 327.00000, 322.00000, 411.00000, 256.69538
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 410.00000, 256.70853
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 256.72143
0.00000, 273.00000, 325.00000, 329.00000, 321.00000, 410.00000, 256.73421
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 256.74686
0.00000, 272.00000, 326.00000, 329.00000, 322.00000, 410.00000, 256.76791
0.00000, 273.00000, 326.00000, 329.00000, 322.00000, 411.00000, 256.78684
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 256.80738
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 256.82114
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 256.83213
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 256.84508
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 256.85868
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 256.86865
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 256.88114
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 256.89781
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 256.91143
0.00000, 274.00000, 326.00000, 327.00000, 322.00000, 410.00000, 256.92432
0.00000, 272.00000, 327.00000, 327.00000, 322.00000, 411.00000, 256.93610
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 256.94824
0.00000, 271.00000, 326.00000, 327.00000, 322.00000, 410.00000, 256.96187
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 411.00000, 256.97767
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 410.00000, 256.99109
0.00000, 272.00000, 325.00000, 328.00000, 322.00000, 411.00000, 257.00377
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 257.02135
0.00000, 272.00000, 326.00000, 329.00000, 322.00000, 412.00000, 257.03408
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 412.00000, 257.04532
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 257.06358
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 257.07588
0.00000, 272.00000, 326.00000, 329.00000, 322.00000, 411.00000, 257.09089
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 257.10361
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 257.11656
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 257.13176
0.00000, 273.00000, 326.00000, 328.00000, 322.00000, 410.00000, 257.14823
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 257.16238
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 412.00000, 257.18637
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 410.00000, 257.21199
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 257.22565
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 257.23952
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 257.25182
0.00000, 271.00000, 325.00000, 328.00000, 321.00000, 411.00000, 257.26386
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 411.00000, 257.27658
0.00000, 273.00000, 326.00000, 327.00000, 322.00000, 411.00000, 257.28799
0.00000, 271.00000, 326.00000, 328.00000, 322.00000, 411.00000, 257.29848
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 257.31459
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 411.00000, 257.32754
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 257.34047
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 410.00000, 257.35319
0.00000, 272.00000, 326.00000, 326.00000, 321.00000, 410.00000, 257.36609
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 257.37823
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 257.39182
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 412.00000, 257.40545
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 257.42009
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 257.43424
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 410.00000, 257.44671
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 410.00000, 257.45943
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 257.47155
0.00000, 271.00000, 325.00000, 326.00000, 321.00000, 410.00000, 257.48617
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 257.49874
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 257.51258
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 257.53431
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 410.00000, 257.54811
0.00000, 271.00000, 326.00000, 327.00000, 321.00000, 410.00000, 257.56080
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 257.57462
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 257.58713
0.00000, 273.00000, 325.00000, 327.00000, 321.00000, 411.00000, 257.59969
0.00000, 273.00000, 326.00000, 327.00000, 322.00000, 411.00000, 257.61161
0.00000, 273.00000, 326.00000, 328.00000, 322.00000, 410.00000, 257.62531
0.00000, 272.00000, 326.00000, 327.00000, 324.00000, 411.00000, 257.63731
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 257.65040
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 411.00000, 257.66509
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 410.00000, 257.67676
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 257.68752
0.00000, 272.00000, 326.00000, 329.00000, 321.00000, 412.00000, 257.70397
0.00000, 272.00000, 325.00000, 326.00000, 322.00000, 410.00000, 257.72108
0.00000, 271.00000, 326.00000, 327.00000, 322.00000, 411.00000, 257.73411
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 257.74750
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 257.76067
0.00000, 271.00000, 326.00000, 328.00000, 321.00000, 410.00000, 257.77498
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 411.00000, 257.78742
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 257.80335
0.00000, 271.00000, 326.00000, 327.00000, 322.00000, 410.00000, 257.81725
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 257.83211
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 257.85051
0.00000, 271.00000, 325.00000, 328.00000, 321.00000, 410.00000, 257.86926
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 257.89185
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 257.90539
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 410.00000, 257.91809
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 257.93073
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 257.94402
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 257.95604
0.00000, 273.00000, 325.00000, 328.00000, 321.00000, 411.00000, 257.96916
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 257.98394
0.00000, 271.00000, 326.00000, 327.00000, 322.00000, 411.00000, 257.99646
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 410.00000, 258.00955
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 412.00000, 258.02085
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 258.03389
0.00000, 272.00000, 325.00000, 328.00000, 320.00000, 410.00000, 258.04552
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 258.05762
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 411.00000, 258.07084
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 258.08367
0.00000, 271.00000, 326.00000, 328.00000, 321.00000, 410.00000, 258.09498
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 258.10778
0.00000, 272.00000, 325.00000, 328.00000, 323.00000, 411.00000, 258.12088
0.00000, 273.00000, 326.00000, 328.00000, 322.00000, 411.00000, 258.13537
0.00000, 271.00000, 325.00000, 327.00000, 322.00000, 411.00000, 258.14991
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 410.00000, 258.16257
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 411.00000, 258.17573
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 410.00000, 258.18861
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 258.20155
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 258.21520
0.00000, 273.00000, 326.00000, 327.00000, 321.00000, 411.00000, 258.22849
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 258.25000
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 412.00000, 258.26880
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 258.28280
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 258.30079
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 258.31327
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 410.00000, 258.32759
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 258.34050
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 258.35157
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 258.36467
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 258.37795
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 258.39118
0.00000, 273.00000, 327.00000, 327.00000, 322.00000, 412.00000, 258.40444
0.00000, 271.00000, 326.00000, 327.00000, 320.00000, 410.00000, 258.42280
0.00000, 273.00000, 326.00000, 328.00000, 323.00000, 411.00000, 258.43881
0.00000, 273.00000, 327.00000, 329.00000, 322.00000, 411.00000, 258.45266
0.00000, 273.00000, 326.00000, 327.00000, 321.00000, 411.00000, 258.46495
0.00000, 273.00000, 326.00000, 328.00000, 323.00000, 411.00000, 258.48166
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 258.49721
0.00000, 273.00000, 326.00000, 327.00000, 322.00000, 411.00000, 258.51321
0.00000, 272.00000, 327.00000, 327.00000, 322.00000, 411.00000, 258.53460
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 258.54785
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 258.56019
0.00000, 273.00000, 326.00000, 328.00000, 323.00000, 411.00000, 258.57397
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 258.58680
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 258.59892
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 411.00000, 258.61847
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 412.00000, 258.63288
0.00000, 272.00000, 325.00000, 328.00000, 322.00000, 411.00000, 258.64751
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 412.00000, 258.66106
0.00000, 273.00000, 326.00000, 328.00000, 323.00000, 412.00000, 258.67406
0.00000, 272.00000, 326.00000, 329.00000, 321.00000, 411.00000, 258.69049
0.00000, 272.00000, 326.00000, 328.00000, 323.00000, 412.00000, 258.70865
0.00000, 272.00000, 327.00000, 328.00000, 322.00000, 412.00000, 258.72687
0.00000, 273.00000, 329.00000, 328.00000, 322.00000, 411.00000, 258.74097
0.00000, 273.00000, 326.00000, 327.00000, 322.00000, 411.00000, 258.75255
0.00000, 273.00000, 326.00000, 327.00000, 321.00000, 410.00000, 258.76727
0.00000, 273.00000, 326.00000, 327.00000, 323.00000, 412.00000, 258.77870
0.00000, 272.00000, 326.00000, 329.00000, 323.00000, 411.00000, 258.79143
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 258.80627
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 411.00000, 258.82311
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 258.83452
0.00000, 272.00000, 325.00000, 328.00000, 322.00000, 411.00000, 258.85001
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 410.00000, 258.86466
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 410.00000, 258.88246
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 258.89762
0.00000, 271.00000, 326.00000, 328.00000, 322.00000, 412.00000, 258.91250
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 410.00000, 258.92745
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 258.93802
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 258.95064
0.00000, 271.00000, 326.00000, 327.00000, 322.00000, 411.00000, 258.96529
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 258.98152
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 258.99744
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 259.01315
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 259.02652
0.00000, 273.00000, 326.00000, 328.00000, 324.00000, 412.00000, 259.03781
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 409.00000, 259.05172
0.00000, 271.00000, 325.00000, 327.00000, 322.00000, 411.00000, 259.06667
0.00000, 272.00000, 325.00000, 327.00000, 320.00000, 410.00000, 259.07917
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 259.09302
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 410.00000, 259.10535
0.00000, 273.00000, 326.00000, 327.00000, 320.00000, 410.00000, 259.12121
0.00000, 271.00000, 325.00000, 327.00000, 322.00000, 410.00000, 259.13645
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 259.14964
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 259.16566
0.00000, 272.00000, 326.00000, 327.00000, 321.00000, 411.00000, 259.18034
0.00000, 273.00000, 325.00000, 327.00000, 321.00000, 411.00000, 259.19408
0.00000, 273.00000, 325.00000, 328.00000, 321.00000, 410.00000, 259.21017
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 259.22493
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 259.23652
0.00000, 271.00000, 326.00000, 328.00000, 322.00000, 410.00000, 259.25074
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 410.00000, 259.26566
0.00000, 272.00000, 326.00000, 329.00000, 322.00000, 411.00000, 259.28085
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 259.29758
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 259.30865
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 259.32099
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 410.00000, 259.33492
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 259.34826
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 409.00000, 259.35843
0.00000, 273.00000, 326.00000, 327.00000, 322.00000, 411.00000, 259.37491
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 410.00000, 259.39132
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 410.00000, 259.40543
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 259.41698
0.00000, 271.00000, 325.00000, 327.00000, 322.00000, 411.00000, 259.42686
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 259.43829
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 259.45123
0.00000, 272.00000, 325.00000, 328.00000, 321.00000, 410.00000, 259.46501
0.00000, 273.00000, 326.00000, 329.00000, 322.00000, 411.00000, 259.47789
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 259.49191
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 259.50427
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 410.00000, 259.52090
0.00000, 273.00000, 326.00000, 327.00000, 321.00000, 412.00000, 259.53340
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 259.54816
0.00000, 272.00000, 325.00000, 327.00000, 321.00000, 411.00000, 259.56151
0.00000, 273.00000, 326.00000, 327.00000, 321.00000, 411.00000, 259.57499
0.00000, 272.00000, 326.00000, 327.00000, 322.00000, 411.00000, 259.58940
0.00000, 272.00000, 326.00000, 327.00000, 320.00000, 412.00000, 259.59983
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 259.61434
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 410.00000, 259.63439
0.00000, 272.00000, 326.00000, 328.00000, 322.00000, 411.00000, 259.64425
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 259.65873
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 259.67156
0.00000, 271.00000, 326.00000, 328.00000, 322.00000, 411.00000, 259.68384
0.00000, 271.00000, 325.00000, 327.00000, 321.00000, 411.00000, 259.70043
0.00000, 271.00000, 326.00000, 328.00000, 322.00000, 411.00000, 259.71260
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 259.72475
0.00000, 272.00000, 325.00000, 327.00000, 322.00000, 411.00000, 259.73621
0.00000, 272.00000, 326.00000, 328.00000, 321.00000, 411.00000, 259.74950
